label	wt_olap.DREME.1	e80a_olap.DREME.1	k88n_olap.MEME.2	k88n_olap.DREME.1	k88n_gain.MEME.1	e80a_loss.MEME.3	CRX_Corbo	Crx.MA0467.1	NRL.MA0842.2	FOS::JUN.MA0099.2	Lee_2010_CRX
peak.3283	1.0308611553798093	1.0146069135399445	4.024063435928355e-05	1.9822988785026295e-19	9.922357708928155e-07	0.00012980824441494472	0.8740575163324842	1.7344115285961105e-05	3.2502802581109985e-20	4.296388524821086e-07	0.9754441003362008
peak.3284	1.2672626155324758	1.0363893609478874	2.2216053105428166e-17	2.5518292665092764e-10	3.2202091914614613e-12	0.00047051744053047364	0.2607928745500236	0.0001819590401063222	3.473636556201248e-19	7.132234250901069e-09	0.593555156599554
peak.3285	8.695862894978858e-11	5.985910442873764e-11	1.9104984972700496e-20	8.96797424415068e-11	5.925312283723945e-16	6.473145738144355e-05	0.0020545281433026826	0.002198534334436449	5.696367511009723e-13	5.1585442078500734e-05	0.02331674018988802
peak.3286	5.36560994855534e-10	4.873261131888905e-10	4.102047889677735e-13	0.2797432076353637	2.843959489009355e-14	1.2316970626731986e-11	0.0069474288143812095	5.135578401832972e-11	1.7185211695061922e-20	5.101549913206916e-07	0.0511010117858255
peak.3287	1.6040185805245118e-09	1.4117824975179346e-09	1.3895897511448915e-10	1.09361543104743e-10	1.559411343009991e-16	1.3229590946444725e-07	0.11024161204321058	0.000477637731339353	8.593209983468275e-12	0.00012570876156761036	0.26367121294347423
peak.3288	0.1523958325724586	0.06356428033923342	2.4516643678815524e-12	4.579566970507318e-19	3.2219543941329494e-15	7.832505836240421e-06	0.08196987761988328	8.466669559696674e-06	2.300366397284522e-12	2.4865680251515986e-06	0.31907517822139597
peak.3289	0.3622190174769889	0.28742490160306355	4.506643922284852e-18	1.0244270068638217	1.451560086197327e-17	8.3939373806604e-09	0.083318659026256	0.00021747272630059906	2.7962277271009486e-17	6.589753248440967e-08	0.25161618543232916
peak.3290	0.5249791892417528	0.4896277273499168	0.3580414826398645	5.178345647642688e-19	0.038543771967915724	0.009044304849976363	0.3908813589752196	0.00010510533519440967	1.0252192708801165e-10	0.00010373511563253525	0.6300388652326743
peak.3291	0.07619791700232482	0.03178214083705989	9.171997800347667e-14	3.634705233725059e-10	1.1757056410167904e-15	1.8688734280435245e-09	0.10796893753585912	7.693189649259289e-07	1.646536147777966e-14	2.431488710307487e-06	0.27969332463891083
peak.3292	2.0863486884841798e-10	1.805771173883374e-10	1.12400070287266e-17	1.1342665934475212e-19	1.3529864402819378e-17	9.629853593881506e-09	0.009410676012079802	3.7088595101793823e-10	8.83414816702532e-19	1.1678790364589916e-09	0.07343807472613564
peak.3293	0.36221901797912115	0.2874249019770009	0.16858370239979426	0.13956133122819137	0.0007044054325714055	0.0187537106326101	0.026972522490692458	7.365520313308012e-09	5.591896947119108e-10	0.0024855783357873892	0.13347583248862993
peak.3294	1.3366125722439301e-09	1.207920217947222e-09	3.7525012254968075e-16	4.364185914343569e-10	2.3187238400142098e-15	5.201059206287699e-14	0.1128598560787209	1.0839673016804745e-10	8.06615904196769e-13	1.3644116996503465e-05	0.2852375396029891
peak.3295	2.683484488421166e-10	2.5450167188091973e-10	7.722657105057477e-06	0.13956133174980917	0.0019979499185757863	0.0006967051027409707	0.0004113967510216649	1.4957666947612325e-11	3.4737324180177243e-13	0.0011484826468336083	0.00784725001372234
peak.3296	0.5058819679461778	0.5249791877719462	0.014836458419639181	5.302678739837485e-10	6.0685380893842724e-05	0.050742824137176526	0.22523791767016269	5.0129785198322656e-05	1.4764733478070005e-16	1.1856064908050163e-06	0.38081656883520343
peak.3297	0.07619791819108485	0.03178214175904094	1.3060636662578679e-12	2.0299060651155733e-10	3.5276409532106095e-17	7.708134812265956e-15	0.11399489102603233	1.0230084675799481e-08	4.899124522503394e-09	0.0004954411719696948	0.36592430435365586
peak.3298	1.2423333425086826e-10	1.341062731846412e-10	7.135425441943633e-30	6.323457045872003e-20	2.597419306181867e-29	6.320272984156436e-13	4.493189353020377e-05	3.091054869772018e-14	6.8911852541200256e-15	1.0658520910479567e-06	0.0015952551401587742
peak.3299	1.4008605219481558e-09	1.2247474763635377e-09	0.008810607310453107	1.6560005278137693	0.00018283561798442528	0.08246390015283078	0.2113258693657823	5.543864757052884e-06	1.0865833331479317e-08	2.1699216767644535e-05	0.3439455352460558
peak.3300	7.439269302420533e-11	4.248766615295388e-11	3.583888371951326e-24	9.552065571496103e-20	9.522116355041463e-25	6.596745266627348e-17	6.363452281116371e-05	8.252762206550343e-10	1.9880819004411885e-17	4.158629023351317e-06	0.001767942931394361
peak.3301	0.12944341861382272	0.0825170599027092	2.6709810232017654e-30	1.7708104583279265e-10	1.2135250608040724e-29	2.439509560725893e-20	0.24191950337867082	1.3419632298755817e-13	5.086299466797816e-21	9.916350107915775e-10	0.3816773997365204
peak.3302	0.7601288221836983	0.5186734678194613	6.7183958100053175e-12	3.9179577075480893e-10	4.3289210612426855e-17	2.1010613749018997e-10	0.10868629626693677	0.0006916569831933824	3.872995331155378e-13	0.003482959633010483	0.3472721358255249
peak.3303	1.000884145336472e-11	3.9831779437674045e-12	1.0579490320518004e-18	4.712939148603207e-11	1.121666505448644e-22	2.582750592350918e-11	0.0011165556539864962	1.4099659268939075e-08	7.31988636923249e-12	2.197961117536729e-06	0.01463179909539149
peak.3304	0.38006441081309733	0.2593367336694447	2.3743405384056883e-16	4.2550351073647994e-11	8.245932594696951e-16	3.2381678120520316e-08	0.02211109858030042	2.0773607715475476e-05	4.951137713074274e-17	2.5076149832800026e-06	0.11397271211343879
peak.3305	0.07619791672591418	0.03178214051508447	1.786594858365971e-11	1.6362700472927183e-10	5.120836982474212e-12	2.3147691697243847e-09	0.05292726307016917	1.121547214987822e-07	1.399116812060338e-13	1.8319328890965666e-08	0.20942437505053757
peak.3306	1.3424217646874747e-10	1.380894516751084e-10	7.04856211294454e-13	5.665904656583246e-10	4.646971316869038e-13	0.022040989179646975	0.008077575519018266	4.5307053549583243e-05	9.189597261465288e-10	3.5797072259523854e-05	0.05967070688305627
peak.3307	1.4797852464149434e-09	1.2776762244420254e-09	1.1161271896068143e-17	1.3410627394247339e-10	1.5827771257319152e-15	4.2824680250175866e-12	0.06685840210183856	8.9998744754695e-09	1.8645661899158623e-14	0.00010412253604509245	0.21797337358359412
peak.3308	1.341062732138671e-10	1.1641222083823863e-10	9.267683432906666e-16	1.968180082896354e-11	6.1627850427823244e-15	1.5524969768702095e-11	0.00065098783863446	2.559291684162594e-13	3.4788717623217014e-17	5.863124683511495e-08	0.011481627267142351
peak.3309	0.5058819677376788	0.5249791876130463	1.262700554319695e-20	9.425878281940077e-11	1.5221089212289707e-18	1.147467074662109e-14	0.33376707321035776	0.023847814383458527	1.0823382872425346e-14	0.11207317428058722	0.41953049864245084
peak.3310	0.07619791893115475	0.03178214254256985	4.6703423489299785e-15	2.2421043728152772e-10	1.126228017568907e-18	1.6079948234914206e-10	0.26891700011021097	6.728635530770208e-06	3.529977646762074e-17	6.753972439098991e-06	0.6794541371503435
peak.3311	3.526140806556003e-10	2.7929528552360656e-10	4.368740504779226e-14	3.7625958023325066e-10	1.4163679250881793e-11	0.17887753372798804	0.02326615480329988	0.005379766682409417	8.035364904810489e-07	3.3525257333303138e-06	0.11422400516379459
peak.3312	0.5058819678264765	0.524979187648281	2.1223261370766846e-17	2.5649322140748994e-19	1.784624134680839e-17	2.6758368374970726e-14	0.2223390566451467	1.5170800277358707e-07	1.2401523027797515e-05	0.00044998567730903554	0.3667506363301461
peak.3313	2.6821254647155954e-10	2.328244416736199e-10	1.3592128978524173e-11	2.6821254673551763e-10	1.0374040304116552e-09	0.020868252262257463	0.0039743381466025235	1.0313676154330517e-09	6.132713638720252e-11	1.3520618517438797e-06	0.027724173091821677
peak.3314	0.5058819680157643	0.5249791878281767	7.022601806234607e-13	1.0244270084567157	6.488515415625233e-15	1.9487675335146272e-13	0.3441216048051097	0.00014589436482419492	4.1762171367218605e-14	0.0024666713251774277	0.47881946706758827
peak.3315	1.1070590738395933	1.0463890556626547	4.005046203773944e-07	5.189622634016648e-10	2.4419451844229904e-09	4.335121094431869e-08	1.2495865906650057	1.070710456384441e-05	8.828751957488782e-21	0.007001358695807081	1.7111375169351368
peak.3316	1.3424217544637552e-10	1.380894509233015e-10	3.6644529095131554e-26	4.2550350927680924e-11	5.854430916472251e-25	1.8751200051184668e-15	0.0011213531161500096	4.114677640337349e-12	3.2527342585535117e-22	1.1006802167796393e-06	0.014595531382733342
peak.3317	0.5058819676314883	0.5249791874898535	5.824143701303352e-21	0.13956133128932924	8.068760597931892e-17	7.550331155111224e-17	0.2232901367176169	0.0002362705600296938	2.3384476904659423e-15	9.598828230401004e-07	0.3671920307852632
peak.3318	1.3266037309753796e-09	1.2039370401503034e-09	1.0273382846622878e-12	4.515213520209428e-10	1.5693021214170447e-18	2.7317649527034455e-09	0.0678535554643998	3.496416093028248e-11	2.654924719644416e-15	5.551434795361863e-08	0.20926168025080213
peak.3319	4.705640672304974e-10	3.908973010241067e-10	0.1401292544833878	1.5398136923318995	0.04705810479930713	0.00018810488170719074	0.0018514153160650389	2.6195924307277825e-10	1.5558511153469384e-17	9.494767160481116e-05	0.02247390848486127
peak.3320	0.8859463786568309	0.7843159213840065	2.0078878666476586e-07	2.797904079244478e-10	5.794228714592731e-12	1.20924160058576e-07	0.6193189262368194	3.257477746818685e-05	1.5704696927465646e-12	3.059627963763491e-05	0.8032419296943958
peak.3321	0.8859463784083642	0.784315921115794	9.408011812835875e-16	1.5191189395377628e-10	1.3700611867491758e-13	1.5613278951442625e-11	0.5496581838915734	2.1052100092693073e-08	1.428637084438944e-17	0.02006880413474497	0.6589789152000651
peak.3322	2.2033456394805045e-10	1.590614189487143e-10	4.683695375951312e-08	6.058706851282311e-10	3.5988014822189668e-12	9.399632190103572e-05	0.0068595499981553235	0.0015220082660364173	4.963278486342684e-09	0.001149724605258377	0.04952531734479476
peak.3323	0.3622190178486165	0.28742490200445514	4.3563762685039295e-08	2.3931319736887864e-10	9.928009483395185e-10	0.00013787279902882724	0.07941146769731111	1.2800584020183674e-06	3.549154648738948e-17	0.023718028265528775	0.24234891570047987
peak.3324	3.924458803699133e-10	3.6693071459406993e-10	1.7608860652872832e-18	6.200651934547724e-20	6.139832601401268e-17	4.811908630476751e-10	0.006870501263357334	6.775451208594385e-07	3.190439943959583e-24	4.0662718731688745e-09	0.03982352210659388
peak.3325	1.049958375160902	0.9792554518637093	7.134711648216408e-15	6.037975457994098e-10	3.1968790322165293e-15	5.523039283455597e-08	0.46786841649824285	6.760427215994066e-07	8.217405540304799e-15	1.7100353494402684e-05	0.7016962312799571
peak.3326	0.36221901838582116	0.28742490225935763	1.8098846943535156e-09	2.514617386063837e-10	4.151946239489676e-13	3.088029518586315e-06	0.06160029583954971	7.817097935885045e-08	7.776521205168594e-11	3.966810597554906e-07	0.26715072812630875
peak.3327	0.5058819676823614	0.5249791875278856	1.1083599686410155e-19	1.1248425977734319e-19	1.0676266612564349e-21	3.095793864660533e-18	0.33387706715295956	3.090609517151192e-05	3.8669623069725005e-17	2.2938100036717606e-07	0.42244521541433017
peak.3328	0.524979187687439	0.48962772600807564	5.3641358164193876e-14	8.96797423130788e-11	1.772777154345868e-18	1.0772311337404124e-10	0.2055544760203486	0.0013985268423306828	9.394304685425258e-21	3.352973611694436e-06	0.3814149938574332
peak.3329	6.891588361120846e-11	4.8945570629912207e-11	4.0585082755463007e-10	1.0478250247719541e-10	3.712044427880985e-14	1.0315222522118364e-07	0.0003062112596752131	5.39704910633578e-10	4.392507340795827e-17	5.489160306942007e-05	0.004105311974375933
peak.3330	3.092681301558839e-10	2.1597334525231913e-10	2.2407592402738775e-13	7.337491998120788e-10	1.815206220722814e-12	1.9374652890007378e-07	0.010773436376588591	1.4434601220971282e-06	2.816746168825885e-13	2.172725931669437e-06	0.08657703025852824
peak.3331	0.5249791887402174	0.4896277269639689	6.501400232179724e-14	4.2550351167645684e-11	3.1627732262552214e-16	2.1302583485974806e-12	0.5580409426114836	5.251811279776889e-05	8.529557173516511e-19	0.02691090317278527	0.7624450373798555
peak.3332	1.0308611552366365	1.0146069134701883	6.208661240095914e-20	4.7129391420091694e-11	4.443584369117514e-21	4.0539105431989037e-13	0.5667351475534679	1.451150146355045e-05	3.0265599693664413e-19	0.000449877601661829	0.769108001160546
peak.3333	5.166792150338091e-10	5.010369881021469e-10	1.6690746320366569e-18	4.712939178877907e-11	9.539698321473775e-21	4.2850548233875845e-15	0.008376790346733505	3.7937488055882735e-08	8.635070016799984e-14	0.0003791877912069943	0.06678065929896965
peak.3334	1.0117639353710062	1.0499583750782755	1.3238172648638367e-08	3.772516800428377e-19	4.5131118440544525e-12	1.3590243667269156e-08	0.8610346131550202	0.0003162026674869075	3.030023645925258e-13	2.8339663388355395e-06	0.9708320135336883
peak.3335	0.5249791874889489	0.48962772585315895	0.09282838885290037	0.9988956382854567	0.00010428420577034876	0.5249791874800459	0.11912378008854298	6.988968110453576e-05	9.245855092069621e-17	2.6139859466359383e-06	0.25702731018712616
peak.3336	0.3800644117345781	0.2593367342626703	2.245111451221964e-06	1.8123566497977886e-10	1.0105606643590537e-08	0.0003892357802769179	0.05244922580354724	0.002144362775966895	2.646026229913713e-11	5.364876591981139e-05	0.25147366449839853
peak.3337	2.8755959344686887e-10	2.335058656008786e-10	9.188832798041473e-21	3.223407586534611e-10	5.655944977104792e-20	3.4416336450612996e-15	0.016459965031976328	6.418925942655487e-07	1.187769695693552e-12	0.0005104273808311354	0.10365421564164867
peak.3338	3.5194344494542114e-10	2.720103537195807e-10	9.962657807185396e-12	4.581735326197016e-10	1.8028048458263027e-10	2.8445723567144574e-07	0.0016141799794558349	6.236157267920095e-14	2.220089851360731e-19	0.0009119662484546595	0.013671205263419629
peak.3339	0.36221901734741463	0.28742490149709243	3.9367478045399387e-20	6.223215152681438e-11	3.549664406291211e-16	4.4524305501909754e-06	0.045138165710151786	1.4834101910902481e-05	6.16963062287507e-16	0.0005835793519874764	0.16685324254540387
peak.3340	0.5249791878734782	0.4896277260829687	1.2127613071002361e-14	4.3641859122301777e-10	1.0093230608929202e-14	6.116530676216702e-16	0.20189862279224288	1.6020619913672317e-07	1.584296665486362e-09	8.60394746648386e-05	0.38292468477600977
peak.3341	2.7193804038210166e-10	2.143033620413956e-10	1.7659299846595124e-06	0.6315735223234529	2.687678007655021e-05	0.015846524112322624	0.0036832579877314558	3.186490741295388e-08	3.87290608503894e-21	0.0011475785950271148	0.03643433231986258
peak.3342	1.3855107732942452e-09	1.2488994329944966e-09	1.0786209240869312e-12	4.255035107199132e-11	8.395542649890953e-13	1.0887971329554193e-11	0.10828602785114066	8.261595699914508e-09	1.627608967329271e-15	0.5273180931653902	0.24713785501062427
peak.3343	1.0499583752063466	0.979255451966564	2.9886859521478194e-23	8.310073376309075e-20	3.657515416540141e-24	3.633902382348322e-16	0.12985844299978191	1.4475416177850105e-07	2.427665637188852e-19	4.997064046511641e-06	0.3609464105399226
peak.3344	1.0117639353609973	1.0499583750742922	2.4875841628107813e-15	1.6437529722782696e-19	1.415681914299713e-19	5.5903723318791485e-12	0.46067486813457204	0.004620072158002403	1.05050715016503e-17	1.64922543283047e-05	0.6750525234056683
peak.3345	1.04995837495788	0.9792554516983515	1.253681825327044e-12	1.9929091940884398e-19	1.3574974813356627e-11	1.992527670634122e-12	0.46615728209084395	1.9603872654673854e-09	2.5324344703148332e-15	2.916703508023576e-09	0.6844613160522233
peak.3346	0.07619791635328242	0.031782140227822823	2.3807543874684902e-09	4.255035098865362e-11	2.3841534700163257e-10	0.013684216661597144	0.05292977677277172	5.963774060780253e-05	2.0875780176709388e-07	2.1980016659067542e-06	0.20243144210243993
peak.3347	0.5249791876031733	0.489627725983282	4.2698934965116284e-26	7.23606119629092e-20	2.3356136299483958e-26	2.255589069509399e-12	0.34878017765374436	2.151107477088579e-10	2.324723505844442e-14	2.6027582276208176e-06	0.44281629116576326
peak.3348	2.3107374314082776e-10	1.8025450279338224e-10	2.9569581439031426e-18	4.255035094095086e-11	6.760077119897645e-22	4.904390838384184e-09	0.006081745142635998	5.153351443895046e-07	2.8139480627434518e-11	0.00637527440981086	0.05995216534254135
peak.3349	0.38006441078504577	0.25933673365454796	1.1470685031023268e-22	4.2550351045993336e-11	1.1061273920095515e-24	3.352287807026718e-09	0.04406232895438961	1.0044296960049542e-05	4.600936331273035e-08	0.0001826724564259849	0.18134411280215237
peak.3350	1.8122082310369499e-10	1.0943865801339394e-10	1.1427669664951034e-13	1.5235593019081334e-19	2.1116838014138887e-10	0.07287072176242253	0.012846635467365447	1.305632564796735e-05	1.6413565342613104e-17	2.2565748906836257e-08	0.11737153908584078
peak.3351	0.5058819676234544	0.5249791874829232	1.7444397102308223e-07	4.255035109033051e-11	8.296383635232882e-13	1.2150277981612825e-07	0.5252630394524311	7.501045216754185e-05	5.0518515437102826e-15	1.2431359801491932e-05	0.5308478566853102
peak.3352	7.439269320796375e-11	4.2487666315271473e-11	4.0742850129639275e-19	4.712939143081184e-11	4.219221932375344e-24	1.0229936594259928e-11	0.000509428604959406	3.278222946318273e-10	2.8873707666538976e-12	5.490987652731879e-05	0.009232796730055542
peak.3353	0.5249791876310891	0.4896277259765015	5.364142622976678e-14	1.9310522551824768e-20	6.903080764308561e-13	1.9565610699115256e-10	0.12648599119368475	0.0013742572848817552	3.032399321557331e-17	1.0705105068154752e-06	0.3098850020607202
peak.3354	0.07619791641232537	0.03178214029446245	7.328372315601005e-23	1.5818985696959862e-19	7.902980423688795e-20	6.665336717193414e-13	0.07796256269670314	2.556240486797079e-08	7.009688208262855e-16	5.255471474291121e-05	0.2769637235132546
peak.3355	0.5249791876130463	0.48962772596558796	2.8085963493040606e-16	4.255035102538977e-11	2.210354355757813e-22	2.9390827836631323e-16	0.3471693136482074	0.00015357530870391473	2.077903140697413e-14	5.186884475798228e-05	0.4299204913555013
peak.3356	1.0008841446303234e-11	3.983177947360576e-12	6.1536781547906514e-24	5.7188865206629975e-21	3.404861638914804e-25	7.535913278674194e-07	2.7584874844234235e-05	1.2503207090396176e-12	6.75143432961623e-13	4.0974985727215574e-11	0.001244121977329292
peak.3357	1.2423333415562911e-10	1.3410627310283254e-10	5.739779492495285e-32	5.163245703302734e-21	5.843502153554565e-29	3.126885477892084e-18	0.0015694188860728465	3.1535138424555698e-21	2.53567088135341e-24	1.809479039269308e-08	0.01342652347258733
peak.3358	1.80427452718836e-11	1.0913533726287214e-11	5.641386125321629e-23	8.711063486998172e-20	6.230786879429948e-24	1.1433417848762525e-20	1.4265911819518665e-06	1.102077663967563e-15	1.7275857066015318e-19	2.8538850601266204e-05	0.00011459326269825485
peak.3359	2.583396073537101e-10	2.505184939348824e-10	1.0789596557453572e-19	1.9681800615975988e-11	6.934989694971357e-23	1.561594797165958e-09	0.013080885805709428	8.445468389303376e-10	1.0367735359563391e-16	4.523423021627037e-05	0.061683911817140454
peak.3360	3.272554907752564e-10	2.9946406439426937e-10	2.8210584969608313e-21	1.770810458953022e-10	2.2696249011994137e-23	4.330240302279177e-16	0.0058447857072993475	4.348093231094516e-09	1.6500107846960397e-16	9.487900680823422e-06	0.03915366235182834
peak.3361	0.5058819676234544	0.5249791874829232	6.242117642649683e-26	4.3186171564589457e-20	1.0765398935646866e-22	2.2295774291633487e-19	0.3337253030489951	1.4992475234449772e-06	1.964171794904328e-17	3.183356039916661e-10	0.4191934729043924
peak.3362	1.0308611552955436	1.0146069135151508	2.066046569541497e-14	0.815234579673803	6.034940083479263e-17	8.493450770016614e-09	0.6809531967875548	0.0001744941940867431	1.3944776703824311e-16	0.006404952671702354	0.850938377783852
peak.3363	0.5058819676978471	0.5249791875254108	7.920178975342472e-15	1.1089375043894393e-19	2.2597633476713113e-20	1.702110377259087e-11	0.33392841107463284	0.0001296623743125502	2.7056133364050464e-20	0.000302855126603361	0.42254925941488297
peak.3364	1.2423333429688657e-10	1.3410627322051808e-10	1.2156150715904873e-21	2.6568703362753344e-19	5.393975122902875e-20	0.0005536746043683679	0.0019214106436273378	3.594321318080254e-10	3.415549360428566e-17	9.326825556814303e-06	0.019837230652480813
peak.3365	1.3410627320813534e-10	1.1641222083582805e-10	6.213465561652304e-19	4.240278545380262e-20	1.5609510902520788e-22	2.0187397110191e-14	0.011552858991240231	1.3688360215651754e-05	9.037862222968491e-21	0.00014294818669229593	0.055763561435594494
peak.3366	1.4411511453628215e-10	1.20395398667765e-10	6.674210484605242e-23	1.8585424723367083e-19	1.0936963102295181e-28	1.3187748739487634e-15	0.004488060403529428	8.546312052436853e-11	3.3682341783755095e-13	7.4751382879095434e-06	0.03793979551133424
peak.3367	2.0849896639216593e-10	1.5889988712431298e-10	4.4346708634263445e-18	1.088213226232847e-20	5.407756909782924e-17	3.1709673647289693e-10	0.0016740909246885866	2.8890411720966793e-09	9.817795571129728e-19	0.00011887710111113447	0.022263688078356696
peak.3368	3.8257294145896154e-10	3.8462476697429575e-10	7.379347246157774e-20	2.621283909196549e-20	9.082154943199338e-22	1.1217872668761616e-16	0.006167722806846323	4.146307358065627e-12	3.3854413191758626e-21	3.3849684055458503e-06	0.03482722867823316
peak.3369	0.5058819676878382	0.5249791875214277	9.086058506678219e-23	5.509373397891056e-20	2.3887942139472068e-23	1.7283549008646566e-18	0.5252944446749596	4.4145436646540366e-07	4.0356105151480963e-23	0.0016106371107994046	0.531766812425884
peak.3370	0.5058819676923703	0.5249791875318688	3.7370494255846865e-20	1.9681800627617608e-11	1.493575082533889e-26	2.464138427292266e-19	0.527037692273031	0.0001096068344430792	2.2590681608254975e-21	4.533153284407955e-08	0.5516353093019059
peak.3371	1.0308611553134504	1.0146069135043871	2.3199606622996617e-14	1.01685836107851e-19	4.4898249215820354e-21	3.5033175648725695e-12	0.39867943122584587	2.092437507129452e-05	5.199784136220337e-15	0.00045301745386148995	0.600007461518392
peak.3372	2.0863486841537885e-10	1.805771170298362e-10	1.1162608250798675e-26	2.720667514896046e-20	1.1804666082186261e-25	1.8867957355742253e-11	0.0013478738080282804	6.2042037205766e-07	2.615312208921862e-21	2.6538859697948814e-08	0.016250553056399573
peak.3373	0.4562623285971592	0.29111887517283064	4.653916051767345e-05	3.165340005904564e-10	6.874512888950808e-08	0.0014232512399156047	0.07121966712742478	2.2671574725559e-08	6.966045337582107e-10	4.654729853516695e-10	0.3244159031252893
peak.3374	1.4787527494103684e-09	1.331262794629928e-09	6.170171475374746e-16	0.27974320684375564	1.5632025920143852e-10	8.018036061048273e-05	0.11774554647876259	2.312325176516597e-06	4.548425473129639e-16	2.2439515950677538e-10	0.31257997059253406
peak.3375	0.0761979164875246	0.03178214036591227	2.6786269596700006e-15	1.977171824728602e-19	9.041729852009754e-14	0.0008873185381941802	0.028538170632614164	6.146383817942517e-07	3.274013920879322e-15	0.00014166141018710223	0.13096111394940532
peak.3376	0.076197916496591	0.03178214031925606	1.743887415387051e-18	2.6047438556106004e-19	2.563669719190316e-14	2.8232605266856138e-06	0.028783851198258055	1.9348838226567566e-06	5.9017727124682315e-21	0.0005914196244576673	0.13605583437854235
peak.3377	0.5058819680157643	0.5249791878281767	6.501305511063434e-14	1.901106656492812e-10	6.12692127799603e-17	1.1314775788203518e-05	0.5315694514970348	9.929913037044817e-06	6.33107226397281e-19	5.351357184588871e-08	0.565571202813997
peak.3378	0.07619791629356884	0.03178214015389827	2.1810595381247026e-27	1.968180070423947e-11	1.094101067809992e-24	1.5558609560479772e-12	0.048831161567651986	7.954365430180482e-10	5.438788113924922e-19	0.0027668395222109716	0.16840535403721743
peak.3379	0.43841693420189887	0.31920704223227797	3.639163934354292e-13	0.25962001542518104	9.817127105497184e-15	9.25905148080412e-06	0.07344417857950869	9.015682921311188e-11	7.082279710438183e-17	4.9498363973110595e-05	0.28462258381678546
peak.3380	0.8871982048126204	0.777052627360806	1.4667475860576356e-17	2.6821254628111465e-10	7.635522788612474e-20	9.95499656361536e-10	0.3469439269335172	0.0003041372852059646	1.297149055124656e-18	0.0001275103924741944	0.6028845882772543
peak.3381	1.621578597238135e-10	1.313089323376261e-10	1.2494042203198304e-17	7.979352630166099e-20	5.385613999837839e-23	8.220220254251259e-13	0.0011481454484848779	1.0466760356244815e-12	3.374324939506147e-21	1.6837009876974731e-06	0.012121273061968139
peak.3382	0.5058819677475518	0.5249791875953522	2.354197273343927e-10	1.3012082667021728e-19	4.1990884044544e-19	8.5683366010851e-08	0.12794985131029596	2.3515919912658565e-05	2.532754436999323e-20	0.0001337972593089513	0.26420447720891127
peak.3383	1.242333343575155e-10	1.3410627327823024e-10	4.0094948327762926e-17	2.3266101648096258e-10	1.7598318715891086e-16	9.67054623104028e-12	0.008212381158184718	5.714516484986088e-11	1.8282487811454236e-17	5.9201593707422266e-08	0.036764929219288714
peak.3384	3.4260523937772326e-10	2.753121077287665e-10	3.806463281854085e-18	1.3041702134111586	1.5651110227773183e-18	9.772537828281046e-09	0.006989320975647199	8.797266683235314e-09	3.381364158609291e-13	5.2362028513114346e-05	0.04566311213236682
peak.3385	1.0499583752851356	0.9792554519978156	1.5763479892886624e-13	1.6536593543051753e-10	5.262809423818763e-19	2.0060412419711887e-11	0.4913374235456742	0.005471586744603899	3.879717761672181e-09	0.5273178070187453	0.7773854755605278
peak.3386	0.38006441091928794	0.2593367337926374	4.523593120594104e-12	4.878439429589598e-10	7.422967686480473e-14	6.938035443300574e-07	0.0942684424496855	0.0016700709862470073	1.1426124718011277e-12	2.885117272629805e-06	0.27712882554972884
peak.3387	0.5058819678264765	0.524979187648281	1.827433637601037e-12	4.281183629768848e-10	1.8111081988667476e-14	7.957969880970151e-12	0.22544392246846404	2.2593901172582324e-06	1.5995892205712536e-12	6.571974793703947e-09	0.3725174981843501
peak.3388	1.1223478395750828	0.8060983691920409	2.546555966094629e-10	1.4781543128427264e-19	9.624348292821545e-14	5.8257297956148e-12	0.2714562440484633	0.0001523212629936422	4.530111619105721e-17	4.86396717118319e-06	0.7082421401539337
peak.3389	0.5058819677475518	0.5249791875953522	5.308249406808001e-20	9.290606554140172e-20	5.728395405516961e-22	2.1520378569028438e-07	0.1377835579324747	2.4001225840358753e-05	5.428116657823714e-18	3.166679130585058e-12	0.30224310268428106
peak.3390	1.049958375026796	0.9792554517472971	1.438286081079605e-16	2.2421043723612854e-10	6.220947466392466e-24	7.895075983593982e-16	0.46689380781665646	1.761447836888563e-08	2.488529923211843e-18	0.020378106986669562	0.6941277192751901
peak.3391	1.0008841455611498e-11	3.983177963339111e-12	4.419711261755237e-19	2.42153306967174e-10	8.900539249334427e-18	3.3658900209097973e-09	0.00038017504864584995	3.809492801523984e-16	1.1994127562655807e-16	2.1284883007797365e-05	0.008646614561105942
peak.3392	4.669744757626971e-10	4.3109561093304327e-10	2.3274013928192423e-11	5.484273758125992e-10	1.1469252709472077e-19	1.1233700035198684e-10	0.00956024867980971	5.142264389428001e-12	5.282390980430615e-10	0.00011933925349980533	0.0739360640064158
peak.3393	8.611112102430407e-10	7.725274495582374e-10	8.033960849644599e-22	6.843969877959874e-10	2.2582350719087245e-20	3.29562584204559e-17	0.03338234636375158	1.4738409280531934e-09	1.0034522163511213e-19	4.551867287706075e-05	0.20481104650752419
peak.3394	1.0117639355061327	1.0499583751619037	4.6303197755720605e-09	6.46347895597689e-10	1.6434195734516283e-10	8.099603786952335e-08	0.4430961181808758	1.3243279684992864e-05	8.56615313433769e-19	0.0023957037196618153	0.7024330638088022
peak.3395	0.5058819678345104	0.5249791876552113	2.1233852714613583e-17	1.4432640531877494e-19	2.692945195910575e-19	1.3983721447061894e-10	0.5277576127407054	1.2638150813686038e-08	7.007857823019191e-20	9.947857654500922e-10	0.5511350889483279
